题目,朝代,作者,内容,来源,词牌
"鹊踏枝  七月下旬京市奇热， 贱体不适， 虑宿疾又发， 复住入医院","当代","陈迩冬","抢救几番偷活久。似恋人间，犹爱黄花瘦。待得秋来篱落后，倘能会饮重阳酒？锦瑟年华都已负。寂寞还堪，再话三分否？壮岁谈词挥左纛，密窗新比高坡旧。","Werneror",""
"行香子 参观辽宁省直机关离休干部书画展","当代","谈立人","戎马匆匆，案牍重重。皤双鬓，岂做闲翁？寄情书画，共抒襟胸。看纸儿白，笔儿劲，意儿浓。轻挥淡抹，舞凤翔龙，动人处，意化神丰。春山碧翠，秋叶嫣红。更霜中菊，风中竹，雪中松。","Werneror",""
"木兰花慢 4月春假，与诸生游马江头","当代","黄兰波","际清明节近，偕童冠，作春游。趁花事未阑，莺声犹脆，绿满江洲。如油，平堤涨渌，弥望碧，绣错遍田畴。风物芳菲霞绮，江山信美迎眸。中流，一群小弥猴，兴发啭歌喉。唱救亡新曲，激昂凄楚，危涕殷尤。冠雠，辽阳万里，莽烽尘，失地几时收？飞幕危巢警燕，夕阳如血归舟。","Werneror",""
"金菊对芙蓉 偕友游西湖公园参观菊花展览， 时园中木芙蓉盛开。","当代","黄兰波","雨洗岚容，烟笼堤树，清晨约客湖西。共逍遥林下，煦沐朝曦。水涵山影晴漪净，照游人古拙须眉。优闲杖履，诗瓢酒榼，幸际明时。萧寺胜会如期。每九秋菊展，延赏东篱。妙剪金裁玉，品种翻奇。寺前锦绣围成幄，木芙蓉霞脸冰肌。拒霜舒艳，傲霜擢秀，投分相宜。","Werneror",""
"洗溪沙·庚午旅沪除夕","当代","徐帧立","淡置轻抛总未能，去尘回首暗峻增，耐人留恋是宵灯。绮陌向花春缓缓，危楼沉海夜冥冥，深杯知我此时情。","Werneror",""
"唐多令 祝宁爱儿五十晋一诞辰志庆","当代","马行骥","家宴祝年华。香飘桂子花。叙天伦、举室欢哗。况有雁行拥左右，倚白发，傍兰芽。功名百岁赊。只一半些些。偏赢得、望重天涯。从今更展鹏搏志，风帆顺，餐饭加。","Werneror",""
"忆秦娥 去年赴京，此时正白丁香盛开，到处奇香扑人，回忆有作","当代","林修竹","香馥馥。长安到处花如簇。花如簇。万枝雪白，一天云绿。去年今日游京国。素萼万朵开琼玉。开琼玉。清芳扑鼻，丁香无数。","Werneror",""
"浣溪纱 民国廿九年三月十二日为余五十晋七初度，偶成","当代","林修竹","华发初添五七翁。每逢生日百花秾。今年依旧笑春风。难得客来身正爽，车如流水气如虹。登堂宾主乐融融。","Werneror",""
"摊破浣沙溪·吊屈原","当代","林修竹","粽叶榴花角黍香。龙舟五月赛端阳。屈子空怀千古恨，汨罗江。信谗弃忠成孤往，行吟披发下大荒。幽怨千年流不尽，吊沅湘。","Werneror",""
"摸鱼儿 锡三兄寿筵席上得闻仲坚虽赋弓招，无心出岫，不久返津，喜而有作","当代","林修竹","别多时、一篙南去，海长天阔人远。垂杨深处东风软。又值微寒轻暖。春已晚。日日盼。归来未卜几时返。酒侣诗伴。任秋水望穿，天涯盼断，不见北飞燕。喜无限。佳讯来时委宛。申江消息刚转。知君不把浮名恋。私事毕便言旋。快相见。欣且忭。接风预备同人宴。斟低酌浅。好剪烛西窗，重叙旧雨，新句唱酬满。","Werneror",""
"千秋岁 西河鼓姬马增芬适人年余矣。今日聆其唱盘，犹令人流连不置","当代","林修竹","绕梁三日。百啭黄莺呖。塔玲珑，至今忆。天风飘清响，轻脆娇如滴。声儿媚，悠扬宛转荡心臆。一别太容易，鼓场今异昔。花有主，觅良匹。曲终人已失，江上数峰碧。归去疾，中原再到空叹息。","Werneror",""
"御街行 闻向子仲坚新自沪归，欣然有作","当代","林修竹","迦陵南去风流歇。每想望、空悲切。春申小别喜归来，明月几番盈缺。去时杨柳，柔丝袅袅，今日浓阴接。漫游湖海襟怀豁。载美酒、赏风月。长江景物尽流连，真个天空海阔。新词拈得，新诗吟到，笔意应清绝。","Werneror",""
"水调歌头 喜彩云十年前在大连不过一髫齿雏伶，随其姐喜彩莲来津演剧，居然名伶压轴。年华似水，不胜感叹","当代","林修竹","碧玉喜娇小，么凤恰双鬟。大连湾上曾见，忘记是何年。世事沧桑转眼，人事天渊变换，此豸竟娟娟。别后几寒暑，响遏碧云端。唱做细，眉目秀，影珊珊。抑扬顿挫，敢是阿莲口亲传。今日津沽初到，姊妹连翩伴演，佳奏万人传。不胜成今昔，为我记涛笺。","Werneror",""
"海丰有感 其二","当代","胡希明","红宫碧血久沉沙，素手纤纤理乱麻。寂寞龙津桥上月，有人低唱《叹杨家》。","Werneror",""
"黄季骞君属题其先君遗像","当代","余菊庵","前清一凛生，民国一闲叟。遗像颇清严，其人定不苟。质诸季骞君，吾言有当否。","Werneror",""
"中山博物馆举行毛公展览观后书感","当代","余菊庵","何处捕得一毛公，远方运来载铁笼。面目与人无稍异，头脑却仍兽类同。茹毛饮血以度活，岩栖穴处深山中。人类之祖亦若汝，汝何停留一始终。天赋智慧诚可贵，发明创造夺天工。可怜烦恼却从智慧出，智慧烦恼一炉熔。古来才士多善感，愤世嫉俗付书空。况复人间风波瞬万变，常怀春冰虎尾忧忡忡。汝曹别有一乐国，长林丰草为汝宫。林间果实吃不尽，猎取鸟兽饥时充。饱腹嬉游送日月，俨然淳朴太古风。鸣呼，毛公、毛公，汝胡不幸堕入烦恼中！岂非头脑太天真，不识机诈被欺蒙。汝今既来则安之，同是飞游在天空。","Werneror",""
"天安门诗抄 仿十六字令三首","当代","无名氏","碑，傲立苍天真神威。清明日，落在鲜花堆。碑，迎送倾盆泪雨飞。英灵在，来年更光辉。碑，刺破青天更雄伟。千万载，年年春风吹。","Werneror",""
"星座宫神话 题记","当代","添雪斋","昔之世界有精灵，摇落群星做夜萤。两种天真盈我手，绮光注入水晶瓶。谁掷心魂燃愈明，万千火雨指间倾。谁犹长缚星云链，碧海苍崖等一生。疏落南天墨影浮，不需神话与情仇。蛇心春醒默相伴，薄雾幽然遮碧眸。南溟虹羽未曾望，长尾晶蓝曳梦乡。这抹人间迷幻色，终归旋舞在天堂。生于飞雪夜萧森，星海淋漓天泪斟。冷极方知伊本色，寒冰柩内曙光心。夜羽垂天星色青，随心倾雪出银瓶。樱花十万人间落，漫野光丝穿梦灵。神皇玄羽出天鹰，银汉奔流河鼓兴。谁有初心通彼岸，夜看织女剪秋绫。天宙之心燃祭火，众生皆饩恻然坐。风过一刹死灰生，血色奇葩开万朵。星屑纷扬映紫瞳，水晶墙外正抟风。千年渡海人何在，神话传于第一宫。深情换得海中砂，恨在星河燃似花。若有天心听祈愿：来生不御帝王车。上执天枪绝杀名，锋芒一点亮金橙。何时可展春风眼，携共世间齐止兵。冷光如凿或如匕，持手凿生还凿死。若可名之神话时，风雷挟裹凿天毁。变幻幽光凝汝髓，莫哀缺失泰西史。东天翊卫万年间，冷色星原皇胄子。设想忘川腐草腥，破开积雾透光翎。我来叹息墙前坐，手执蟹螯看鬼星。胡杨雪漠正龙纹，铁甲锋芒耀虎贲。征火映天如赤水，追风者已入星云。一起天狼望北西，冬深雪下唱无衣。星芒真若知逐鹿，电射光流焚帝畿。兵锋前哨倚天伏，卷尾摇摇憨可掬。不见人间息战时，怎随天兔两欢逐？半生牧野半河川，宿命总为初雪湮。他日魂灵成圣剑，星辰破碎破苍天。传奇初启碧涛迎，橡木犹存夜哭声。遥望沉浮船泊处：光之海与寿之名。深宫不得垂天翼，夜倚春风望北极。冰色狂花落寞开，一生长悔太倾国。谁于秋夜辨星霜？谁摘风中土木香？谁记传薪英杰者？流光如语渐苍茫。霓虹袍与石榴冠，西极王和东御官。得失鹿如光耀灭，千年只在变中看。碧海或无星海清，风涛淩厉夜狰狞。来生不必举头望，祈愿狂潮曳尾行。璀璨登台非我场，惯于长夜启双芒。他人传唱歌谣日，我敛华光天幕藏。翡翠环琚粉色纱，针锋心底有烟霞。他年星海重评度，工尺之名亦艳奢。翻翮曾于巨浪时，人间生息此先知。时空复落轮回后，谁再衔来橄榄枝？美秀发和狮子鬃，千丝亮色闪金红。英雄多被温柔绾，碎玉骸中深黑瞳。澄辉不与桂枝春，一坠星河为黯辰。天底水光如玉镜，生生映作镜中人。玫瑰红酒紫金冠，一顾倾城带笑看。传与千年恒久远，只需星钻夜光寒。万千兵魄凝琦玮，烽火燃于朱雀尾。此是冥间指路人，晓光墨羽青金斐。静看馀情浓似鸩，深心恸后再兰焚。故将一爵承星焰，赤燄熊熊请入君。喟然炼狱门前视，深黑台中人子死。撒冷城头烁烁星，千年光错春分水。雪色翎镶钻石星，秋初之夜火流星。八千年后海风起，特洛伊看北极星。天梭几度织云纶，西海青光逐尾鳞。牛女识它心事起：银河怎缺此冰人？曾随一老搏于海，寒入剑锋生幻彩。直破天南黄极心，桃花云色万千载。帝宫破壁龙腾火，青玉光鳞星雨堕。指与惊雷战极西，骞风摧落黄金果。或无骏骨逝骎骎，独守秋风到宿心。铁色荒原光与影，铜声犹在马头琴。泪之江岸凝琥珀，四壁幽深沉水脉。光转已无波浪声，漠然流去梦青白。心香烟暖玉炉青，金黑丝绒缀夜星。照壁微光环素水，相逢初雪梦初醒。六合时空星色氤，睿思眸底有天真。不曾与子谈生死，生死皆为执手人。翮成纵去已淩霄，光缀冰翎星色昭。若斫梅花三百亩，红炉煮雪事烹调。青春独占赏娉婷，十二功成千古星。自此人间多尚武，月神牝鹿换英灵。看我沉浮光速海，精灵摇动星如摆。心中擒纵识年华，却有情怀殊不解。目中星屑冷而黩，炽焰灼身朱雀腹。鳞甲斑斑生肃寒，春风心事是孤独。天君举爵龙潭里，倾倒漫天星似水。七百万光年等过，独看水下白蛇子。黄金城上黄金梦，劫火梦中风雨腥。日晷百年垂故国，星空仍在说归零。螣蛇乘雾千年白，冰色寒波侵草碧。复绽孤瞳大黑天，飞光万物皆难逆。琉璃光坠野葵花，吉萨风中金色砂。七月归来王者梦，星流燃做太阳车。银河隔梦三千载，矫翼金狮雷火待。风起重携女武神，征途仍指星之海。辞别北西冰雪宫，幼时来逐太阳风。一生长搏金砂浪，固守尼罗看紫穹。暗夜云旗弋猎风，有人狙击引天弓。韩卢毕网无从匿，请乞星宫换月宫。秋风堂下止雷霆，掩亚人间终议庭。时序已辞神弃子，漠然来秤满天星。双儿谁辅建崇尊，眼底微霜看世喧。带起疾风秋月下，一声长啸满荒原。触目瞳间银与金，冷光跳动透冥阴。头颅笑置星空上，换得一生孤傲心。梦回何处恸深些？日色将临阿福花。偶得一声“君转顾”，真心瞬作指间砂。一人银汉望君深，一失其生挚爱心。彼岸花开云锦上，天琴只奏别离音。昔有豪情斩角时，众神今日举齐眉。星芒一聚如萤雪，来照南山昏黯丌。赛姬月下好奇飞，折缕偏光看显微。多少梦中蝴蝶翅，片鳞金粉亦珠玑。角生白义可逾辉，喜向纯真深处依。观世心头当哭祭，星空开出血蔷薇。或酿花间蜜色冰，或名勤者业兢兢。人皆好逸拜金碧，故把神名让与蝇。飞光琢玉色皑皑，仙子持量天下才。今古哲才当有尽，且生微影度苍苔。琉璃世界水晶庭，素质黏天云淡青。等尽南溟游徙者，冰山眼色暖于星。灵山电射仁心戮，上视芸生皆草木。若忆深蓝蛇杖星，风间一束矢车菊。古于射猎辩王臣，白兽乘风瞰世人。添得青霜金伐气，伐生伐善伐天真。青绿羽瞳殊丽黠，明王已出涌金刹。因传其胆毒而青，七彩光翎名七杀。心于碧血启征程，鹏翅垂天龙脊峥。长踏清秋拘不得，流星何必附吾名？某日少年歌战歌，某年神谕曰诛魔。某时少女启魔眼，某世谁怜美杜莎？御日只需三足乌，炎威吞火毕方雏。吾心八十八天内，不许小星名凤图。天穹谁置油画架，静夜铺开黑亚麻。橡木风扬银色笔，星芒点做浪中花。星子敛光凝蚌珠，缕金长发淡青襦。深瞳看遍玫瑰色，可识人间真爱无？银河可有海鲜无？且撒腾云做网渔。稍等我拿平底镬，胡椒罗勒燉双鱼。暗夜军团墨绖魂，戟幡披卷电雷奔。银枪刺日迎风立，报出京华北落门。珊瑚海上看骑鲸，随我穿巡绿水晶。缓缓消融孤影后，人鱼月下正新生。识尽风涛冷眼参，情怀开谢似优昙。故封憎爱冰原下，心若思他便指南。水晶骨上刻刀刑，负罪归于十字星。一摄血光千里外，永恒窥视死魂灵。离弦白羽青金镝，逾越千年沉杀绩。发的而今无处巡，深深嵌入琉璃壁。飞雪苍原拂骨频，骥驰鸣镝射星辰。疾风唯逐弓骑士，身既死兮为夜神。秋之风下陨之火，一抹真红心底锁。某世某生星海内，有人焚骨正如我。怜悯深时不可言，唯依昼夜与晨昏。恸然来破苍岩壁，一掌摩挲赋石魂。瞰临人世惯征伐，大宇穿梭俱曰杀。神国今需戒不虞，九天植铩复悬瞂。尘缘续约西风前，撚药相随盘杖眠。深毒入心无处解，与君星际做痴缠。科技先锋初领军，世间已有杞人云：众神星海迷航甚，当在天穹置六分。银蓝花簇七星团，谁与夜风相约看。四月人间春陨尽，一层冷碧覆千峦。芳菲万状是星燃，一瞬花开三亿年。星宇传奇无陨落，人间唯我可窥天。新生橄榄青如水，教父掌中醇酒紫。地火长焚山骨时，何人梦在西西里？弧锐皆因勾股连，众心一线贯三千。微分万象俱随我，今夜来弹宇宙弦。玄光羽色缀花深，彩喙斑斓如洒金。我本鵎鵼非望帝，惑然何处托春心？银汉水添星一斗，夜风醅酿光之酒。谁人持柄挹幽凉，碧露缤纷生梦后。西山寇盗屡相欺，赫赫乾光终也疲。星国若真如我愿：蜜糖罐子给维尼。蒐集星光复星骨，骨骸撑起素光帆。天风穿破时空壁，振翮传来异域缄。星光淡处即天涯，冥夜相逢即我家。一刹情怀约千世，就中开出若耶花。有人魅惑夜之域，冷翠烟罗光羽翼。阿赖耶中生落花，微香幻作星辰色。此间万籁素无尘，此日少年秋水神。风气潜怀冰雪色，大千独我固天真。初逢孤鸟碧涛间，一瞥今生成绝恋。祈得海中抟翼飞，逐君直到星空殿。斜阳暖赤葡萄紫，麦浪金黄欢乐始。跑去跑来三点钟，风中初遇小王子。生之记忆梦之光，传说声音渐渺茫。百万年前星火色，游离今夜我身旁。","Werneror",""
